studentId,firstName,lastName,email,phone,dateOfBirth,gender,department,program,year,semester,division,batch,rollNumber,admissionDate,academicYear,guardianName,guardianPhone,guardianEmail,street,city,state,zipCode,country,
STU_FT_061,Sowmya,Nathan,sowmya.nathan87@student.kongu.ac.in,8601343807,2005-08-30,Female,Food Technology,B.Tech.,1,1,B,B1,23FT061,2023-08-01,2023-2024,Pranav Vel,9763689829,pranav.vel@gmail.com,"91, Quality Lane",Coimbatore,Tamil Nadu,621571,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_062,Amrita,Sharma,amrita.sharma39@student.kongu.ac.in,9724053366,2004-03-09,Female,Food Technology,B.Tech.,1,1,B,B1,23FT062,2023-08-01,2023-2024,Aditya M,6913464228,aditya.m@gmail.com,"151, Quality Lane",Thanjavur,Tamil Nadu,635631,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_063,Meera,P,meera.p21@student.kongu.ac.in,6892625417,2004-11-25,Female,Food Technology,B.Tech.,1,1,B,B1,23FT063,2023-08-01,2023-2024,Ramesh Das,9181689645,ramesh.das@gmail.com,"74, Quality Lane",Chennai,Tamil Nadu,639424,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_064,Arjun,Nair,arjun.nair98@student.kongu.ac.in,6599129392,2005-12-28,Male,Food Technology,B.Tech.,1,1,B,B1,23FT064,2023-08-01,2023-2024,Prakash Moorthy,8692210482,prakash.moorthy@gmail.com,"55, Quality Lane",Madurai,Tamil Nadu,604314,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_065,Vishnu,Singh,vishnu.singh81@student.kongu.ac.in,8878595845,2004-12-04,Male,Food Technology,B.Tech.,1,1,B,B1,23FT065,2023-08-01,2023-2024,Deepak Kumar,8207808916,deepak.kumar@gmail.com,"110, Quality Lane",Salem,Tamil Nadu,612011,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_066,Kirthika,N,kirthika.n52@student.kongu.ac.in,7272045324,2004-10-25,Female,Food Technology,B.Tech.,1,1,B,B1,23FT066,2023-08-01,2023-2024,Manikandan N,7572922585,manikandan.n@gmail.com,"184, Quality Lane",Trichy,Tamil Nadu,636590,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_067,Revathi,Nair,revathi.nair31@student.kongu.ac.in,9857842805,2005-07-27,Female,Food Technology,B.Tech.,1,1,B,B1,23FT067,2023-08-01,2023-2024,Deepak A,9491409634,deepak.a@gmail.com,"78, Quality Lane",Vellore,Tamil Nadu,612592,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_068,Vikram,Das,vikram.das81@student.kongu.ac.in,9889760079,2004-12-30,Male,Food Technology,B.Tech.,1,1,B,B1,23FT068,2023-08-01,2023-2024,Manikandan P,8584535002,manikandan.p@gmail.com,"83, Quality Lane",Coimbatore,Tamil Nadu,611244,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_069,Revathi,Iyer,revathi.iyer37@student.kongu.ac.in,8182970202,2004-04-05,Female,Food Technology,B.Tech.,1,1,B,B1,23FT069,2023-08-01,2023-2024,Anish B,9265295218,anish.b@gmail.com,"40, Quality Lane",Chennai,Tamil Nadu,638758,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_070,Sai,G,sai.g12@student.kongu.ac.in,8214632544,2004-01-08,Male,Food Technology,B.Tech.,1,1,B,B1,23FT070,2023-08-01,2023-2024,Prakash Vel,9551602693,prakash.vel@gmail.com,"151, Quality Lane",Madurai,Tamil Nadu,607692,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_071,Sowmya,Selvan,sowmya.selvan42@student.kongu.ac.in,8932179170,2005-08-18,Female,Food Technology,B.Tech.,1,1,B,B1,23FT071,2023-08-01,2023-2024,Prakash V,6525523974,prakash.v@gmail.com,"116, Quality Lane",Coimbatore,Tamil Nadu,610063,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_072,Sai,Sekar,sai.sekar64@student.kongu.ac.in,9754204493,2005-09-13,Male,Food Technology,B.Tech.,1,1,B,B1,23FT072,2023-08-01,2023-2024,Manikandan Iyer,9486999119,manikandan.iyer@gmail.com,"76, Quality Lane",Madurai,Tamil Nadu,602038,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_073,Sneha,P,sneha.p22@student.kongu.ac.in,7304968902,2004-02-10,Female,Food Technology,B.Tech.,1,1,B,B1,23FT073,2023-08-01,2023-2024,Mohan M,8930895971,mohan.m@gmail.com,"47, Quality Lane",Salem,Tamil Nadu,609175,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_074,Sneha,Iyer,sneha.iyer99@student.kongu.ac.in,8150176102,2005-11-15,Female,Food Technology,B.Tech.,1,1,B,B1,23FT074,2023-08-01,2023-2024,Aditya Sharma,6406810080,aditya.sharma@gmail.com,"146, Quality Lane",Erode,Tamil Nadu,613363,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_075,Nithya,Sharma,nithya.sharma46@student.kongu.ac.in,9425841323,2004-03-25,Female,Food Technology,B.Tech.,1,1,B,B1,23FT075,2023-08-01,2023-2024,Suresh Raj,6901514161,suresh.raj@gmail.com,"69, Quality Lane",Vellore,Tamil Nadu,625333,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_076,Shanthi,B,shanthi.b18@student.kongu.ac.in,6655608097,2005-09-13,Female,Food Technology,B.Tech.,1,1,B,B1,23FT076,2023-08-01,2023-2024,Prabhu B,8846853083,prabhu.b@gmail.com,"108, Quality Lane",Vellore,Tamil Nadu,636872,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_077,Deepika,Selvan,deepika.selvan14@student.kongu.ac.in,8499715624,2004-08-06,Female,Food Technology,B.Tech.,1,1,B,B1,23FT077,2023-08-01,2023-2024,Ganesh A,6529236191,ganesh.a@gmail.com,"101, Quality Lane",Madurai,Tamil Nadu,623597,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_078,Hari,Reddy,hari.reddy71@student.kongu.ac.in,8320485946,2005-06-19,Male,Food Technology,B.Tech.,1,1,B,B1,23FT078,2023-08-01,2023-2024,Manikandan N,6213958499,manikandan.n@gmail.com,"25, Quality Lane",Madurai,Tamil Nadu,603041,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_079,Archana,Balan,archana.balan70@student.kongu.ac.in,7427921122,2005-05-18,Female,Food Technology,B.Tech.,1,1,B,B1,23FT079,2023-08-01,2023-2024,Karthik Balan,7603955109,karthik.balan@gmail.com,"135, Quality Lane",Kanchipuram,Tamil Nadu,634644,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_080,Tharani,V,tharani.v79@student.kongu.ac.in,6396427791,2005-03-06,Female,Food Technology,B.Tech.,1,1,B,B1,23FT080,2023-08-01,2023-2024,Ajay Nathan,7261568217,ajay.nathan@gmail.com,"137, Quality Lane",Kanchipuram,Tamil Nadu,634201,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_081,Balaji,Sekar,balaji.sekar25@student.kongu.ac.in,8467661007,2004-05-05,Male,Food Technology,B.Tech.,1,1,B,B1,23FT081,2023-08-01,2023-2024,Ramesh Das,6837892831,ramesh.das@gmail.com,"83, Quality Lane",Salem,Tamil Nadu,614609,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_082,Divya,Singh,divya.singh71@student.kongu.ac.in,6369253174,2005-06-23,Female,Food Technology,B.Tech.,1,1,B,B1,23FT082,2023-08-01,2023-2024,Manikandan R,6732381082,manikandan.r@gmail.com,"166, Quality Lane",Tiruppur,Tamil Nadu,638187,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_083,Meera,G,meera.g83@student.kongu.ac.in,6109043023,2004-08-19,Female,Food Technology,B.Tech.,1,1,B,B1,23FT083,2023-08-01,2023-2024,Karthik Gupta,6720136796,karthik.gupta@gmail.com,"40, Quality Lane",Madurai,Tamil Nadu,637538,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_084,Deepika,Nathan,deepika.nathan93@student.kongu.ac.in,8832856914,2004-05-04,Female,Food Technology,B.Tech.,1,1,B,B1,23FT084,2023-08-01,2023-2024,Prabhu M,7921936565,prabhu.m@gmail.com,"38, Quality Lane",Salem,Tamil Nadu,610840,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_085,Archana,Pillai,archana.pillai39@student.kongu.ac.in,7450333383,2005-12-18,Female,Food Technology,B.Tech.,1,1,B,B1,23FT085,2023-08-01,2023-2024,Naveen R,9397915658,naveen.r@gmail.com,"140, Quality Lane",Madurai,Tamil Nadu,610318,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_086,Naveen,Vel,naveen.vel10@student.kongu.ac.in,9724590939,2005-07-29,Male,Food Technology,B.Tech.,1,1,B,B1,23FT086,2023-08-01,2023-2024,Murali Iyer,6977550400,murali.iyer@gmail.com,"18, Quality Lane",Kanchipuram,Tamil Nadu,608049,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_087,Logeshwari,Pillai,logeshwari.pillai79@student.kongu.ac.in,9617881806,2005-10-24,Female,Food Technology,B.Tech.,1,1,B,B1,23FT087,2023-08-01,2023-2024,Naveen Vel,8993617561,naveen.vel@gmail.com,"126, Quality Lane",Tiruppur,Tamil Nadu,602920,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_088,Vijay,Balan,vijay.balan98@student.kongu.ac.in,7923650683,2004-09-10,Male,Food Technology,B.Tech.,1,1,B,B1,23FT088,2023-08-01,2023-2024,Suresh Nair,9728745046,suresh.nair@gmail.com,"173, Quality Lane",Coimbatore,Tamil Nadu,631763,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_089,Abirami,Patel,abirami.patel27@student.kongu.ac.in,6681557180,2004-05-19,Female,Food Technology,B.Tech.,1,1,B,B1,23FT089,2023-08-01,2023-2024,Dinesh P,8590055453,dinesh.p@gmail.com,"189, Quality Lane",Trichy,Tamil Nadu,617498,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_090,Rahul,Vel,rahul.vel53@student.kongu.ac.in,9748165099,2005-03-03,Male,Food Technology,B.Tech.,1,1,B,B1,23FT090,2023-08-01,2023-2024,Karthik M,6794325356,karthik.m@gmail.com,"139, Quality Lane",Vellore,Tamil Nadu,620384,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_091,Swetha,S,swetha.s20@student.kongu.ac.in,7190888702,2005-10-03,Female,Food Technology,B.Tech.,1,1,B,B2,23FT091,2023-08-01,2023-2024,Arjun J,7235304069,arjun.j@gmail.com,"77, Quality Lane",Erode,Tamil Nadu,635728,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_092,Senthil,R,senthil.r56@student.kongu.ac.in,9620574127,2005-03-12,Male,Food Technology,B.Tech.,1,1,B,B2,23FT092,2023-08-01,2023-2024,Sanjay J,7168065605,sanjay.j@gmail.com,"47, Quality Lane",Coimbatore,Tamil Nadu,624579,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_093,Deepak,Kumar,deepak.kumar98@student.kongu.ac.in,8168554206,2005-06-03,Male,Food Technology,B.Tech.,1,1,B,B2,23FT093,2023-08-01,2023-2024,Ajay Pillai,7845887281,ajay.pillai@gmail.com,"151, Quality Lane",Thanjavur,Tamil Nadu,605649,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_094,Balaji,Iyer,balaji.iyer13@student.kongu.ac.in,7222169840,2005-04-22,Male,Food Technology,B.Tech.,1,1,B,B2,23FT094,2023-08-01,2023-2024,Akash Gupta,6382728675,akash.gupta@gmail.com,"136, Quality Lane",Thanjavur,Tamil Nadu,635042,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_095,Gayathri,M,gayathri.m10@student.kongu.ac.in,8967896580,2005-06-27,Female,Food Technology,B.Tech.,1,1,B,B2,23FT095,2023-08-01,2023-2024,Hari A,9389310205,hari.a@gmail.com,"26, Quality Lane",Erode,Tamil Nadu,610988,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_096,Karthik,Mani,karthik.mani23@student.kongu.ac.in,7402090672,2004-07-30,Male,Food Technology,B.Tech.,1,1,B,B2,23FT096,2023-08-01,2023-2024,Ganesh B,8282865100,ganesh.b@gmail.com,"136, Quality Lane",Coimbatore,Tamil Nadu,605095,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_097,Meera,Patel,meera.patel21@student.kongu.ac.in,6723238564,2004-06-05,Female,Food Technology,B.Tech.,1,1,B,B2,23FT097,2023-08-01,2023-2024,Mohan N,8192889428,mohan.n@gmail.com,"79, Quality Lane",Vellore,Tamil Nadu,623105,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_098,Monika,Gupta,monika.gupta95@student.kongu.ac.in,9156761352,2004-04-10,Female,Food Technology,B.Tech.,1,1,B,B2,23FT098,2023-08-01,2023-2024,Naveen M,8904194672,naveen.m@gmail.com,"9, Quality Lane",Thanjavur,Tamil Nadu,617999,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_099,Akash,J,akash.j10@student.kongu.ac.in,6251900416,2005-09-06,Male,Food Technology,B.Tech.,1,1,B,B2,23FT099,2023-08-01,2023-2024,Akash G,9938840840,akash.g@gmail.com,"144, Quality Lane",Vellore,Tamil Nadu,601638,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_100,Swetha,R,swetha.r53@student.kongu.ac.in,9337308610,2005-06-06,Female,Food Technology,B.Tech.,1,1,B,B2,23FT100,2023-08-01,2023-2024,Vikram M,6882262698,vikram.m@gmail.com,"104, Quality Lane",Salem,Tamil Nadu,639160,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_101,Hari,Gupta,hari.gupta73@student.kongu.ac.in,9169706217,2004-07-16,Male,Food Technology,B.Tech.,1,1,B,B2,23FT101,2023-08-01,2023-2024,Vikram S,8456190954,vikram.s@gmail.com,"128, Quality Lane",Tiruppur,Tamil Nadu,630236,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_102,Sai,K,sai.k41@student.kongu.ac.in,6727574054,2004-08-22,Male,Food Technology,B.Tech.,1,1,B,B2,23FT102,2023-08-01,2023-2024,Ganesh T,6883509521,ganesh.t@gmail.com,"72, Quality Lane",Erode,Tamil Nadu,633531,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_103,Anish,Raj,anish.raj36@student.kongu.ac.in,8959788882,2004-11-07,Male,Food Technology,B.Tech.,1,1,B,B2,23FT103,2023-08-01,2023-2024,Naveen G,8979601868,naveen.g@gmail.com,"95, Quality Lane",Thanjavur,Tamil Nadu,618438,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_104,Vikram,Pillai,vikram.pillai58@student.kongu.ac.in,6702084196,2004-08-07,Male,Food Technology,B.Tech.,1,1,B,B2,23FT104,2023-08-01,2023-2024,Prabhu N,7804017857,prabhu.n@gmail.com,"54, Quality Lane",Erode,Tamil Nadu,612441,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_105,Sanjay,Gupta,sanjay.gupta47@student.kongu.ac.in,6458184958,2004-04-17,Male,Food Technology,B.Tech.,1,1,B,B2,23FT105,2023-08-01,2023-2024,Dinesh Das,9655307629,dinesh.das@gmail.com,"78, Quality Lane",Thanjavur,Tamil Nadu,632501,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_106,Sowmya,Iyer,sowmya.iyer63@student.kongu.ac.in,7395578804,2004-04-07,Female,Food Technology,B.Tech.,1,1,B,B2,23FT106,2023-08-01,2023-2024,Balaji Mani,7522781616,balaji.mani@gmail.com,"156, Quality Lane",Coimbatore,Tamil Nadu,602107,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_107,Suresh,G,suresh.g48@student.kongu.ac.in,6116125265,2005-06-24,Male,Food Technology,B.Tech.,1,1,B,B2,23FT107,2023-08-01,2023-2024,Senthil Iyer,7144723006,senthil.iyer@gmail.com,"192, Quality Lane",Trichy,Tamil Nadu,607419,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_108,Prakash,Vel,prakash.vel36@student.kongu.ac.in,6907957768,2005-04-20,Male,Food Technology,B.Tech.,1,1,B,B2,23FT108,2023-08-01,2023-2024,Prakash Sharma,9902180128,prakash.sharma@gmail.com,"21, Quality Lane",Salem,Tamil Nadu,601595,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_109,Naveen,Das,naveen.das45@student.kongu.ac.in,9250494393,2004-11-11,Male,Food Technology,B.Tech.,1,1,B,B2,23FT109,2023-08-01,2023-2024,Mohan Reddy,6405339158,mohan.reddy@gmail.com,"122, Quality Lane",Coimbatore,Tamil Nadu,609510,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
STU_FT_110,Shanthi,Vel,shanthi.vel78@student.kongu.ac.in,9234446058,2005-07-13,Female,Food Technology,B.Tech.,1,1,B,B2,23FT110,2023-08-01,2023-2024,Surya Sharma,6901061439,surya.sharma@gmail.com,"1, Quality Lane",Vellore,Tamil Nadu,639712,India,"""Communication Skills I,Matrices and Ordinary Differential Equations,Chemistry for Food Technology,Fundamentals of Biochemistry,Problem Solving and Programming in C,Engineering Drawing,Chemistry Laboratory for Food Technology,Engineering Practices Laboratory,Yoga and Values for Holistic Development,Student Induction Program"""
